break_id,reconciliation_id,business_date,break_type,mismatch_type,root_cause,source_system,comparison_system,source_record_id,comparison_record_id,source_value,target_value,difference,breaking_fields,severity,status,age,counterparty,client,corporate_action_type,needs_evidence_bundle,split
BRK02663,RECON-DAILY,2026-08-06,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105308,TRD105308,2026-08-06,2026-08-08,,"settlement_date,settlement_status",P1,OPEN,0,NOMURA-BROKER,EQ-ALPHA-03,,True,TEST
BRK02664,RECON-DAILY,2026-08-09,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD105309,TRD105309,2026-08-08,2026-08-09,,trade_date,P2,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-01,,True,TRAIN
BRK02665,RECON-DAILY,2026-08-03,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105310,TRD105310,2026-08-03,2026-08-05,,"settlement_date,settlement_status",P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-02,,True,TRAIN
BRK02666,RECON-DAILY,2026-08-15,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105313,TRD105313,500,645,,actual_quantity,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-INDEX-04,,False,TRAIN
BRK02667,RECON-DAILY,2026-08-06,CASH,CASH_FX_INPUT_DIFFERENCE,Cash posted in a different currency / at a stale or incorrect FX rate,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105317,TRD105317,636367.5,649094.85,,"amount,currency",P2,OPEN,0,ICICI-CUST,EQ-CORE-01,,False,TRAIN
BRK02668,RECON-DAILY,2026-08-22,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105318,TRD105318,200,138,,actual_quantity,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-INDEX-04,,False,TRAIN
BRK02669,RECON-DAILY,2026-08-03,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105321,TRD105321,SSI-IN-0147,SSI-DE-5510,,ssi_code,P0,OPEN,0,HDFC-CUST,EQ-ALPHA-03,,True,TRAIN
BRK02670,RECON-DAILY,2026-08-07,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD105325,TRD105325,1500,1600,,quantity,P1,OPEN,0,HDFC-CUST,EQ-CORE-02,,True,TRAIN
BRK02671,RECON-DAILY,2026-08-04,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105326,TRD105326,SSI-DE-5510,SSI-IN-0203,,ssi_code,P0,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-02,,True,TRAIN
BRK02672,RECON-DAILY,2026-08-03,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105327,TRD105327,INSTRUCTED,MISSING,,instruction_status,P0,OPEN,0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,,True,TRAIN
BRK02673,RECON-DAILY,2026-08-20,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105329,TRD105329,200,0,,actual_quantity,P0,OPEN,0,KOTAK-CUST,EQ-CORE-01,,False,TEST
BRK02674,RECON-DAILY,2026-08-10,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD105330,TRD105330,1000,1100,,quantity,P1,OPEN,0,NOMURA-BROKER,EQ-CORE-01,,True,TRAIN
BRK02675,RECON-DAILY,2026-08-13,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105334,TRD105334,2026-08-13,2026-08-14,,settlement_date,P2,OPEN,0,NOMURA-BROKER,EQ-CORE-01,,True,TRAIN
BRK02676,RECON-DAILY,2026-08-16,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105336,TRD105336,2026-08-16,2026-08-21,,"settlement_date,settlement_status",P1,OPEN,0,NOMURA-BROKER,EQ-CORE-01,,True,TEST
BRK02677,RECON-DAILY,2026-08-07,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105338,TRD105338,2026-08-07,2026-08-08,,settlement_date,P2,OPEN,0,ICICI-CUST,EQ-CORE-01,,True,TRAIN
BRK02678,RECON-DAILY,2026-08-04,TRADE,TRADE_COUNTERPARTY_ID_MISMATCH,Confirmed counterparty identifier differs from booked counterparty,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD105340,TRD105340,HDFC-CUST,DEUTSCHE-BROKER,,counterparty,P1,OPEN,0,HDFC-CUST,EQ-ALPHA-03,,True,TRAIN
BRK02679,RECON-DAILY,2026-08-05,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105348,TRD105348,2026-08-05,2026-08-06,,as_of_date,P2,OPEN,0,HDFC-CUST,EQ-CORE-01,,False,TEST
BRK02680,RECON-DAILY,2026-08-06,CASH,CASH_WRONG_AMOUNT,Cash amount posted differs from expected trade value by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105352,TRD105352,683037.5,867457.62,,amount,P1,OPEN,0,KOTAK-CUST,EQ-CORE-02,,False,TEST
BRK02681,RECON-DAILY,2026-08-16,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD105353,TRD105353,500,550,,quantity,P1,OPEN,0,ICICI-CUST,EQ-INDEX-04,,True,TRAIN
BRK02682,RECON-DAILY,2026-08-17,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105355,TRD105355,INSTRUCTED,MISSING,,instruction_status,P0,OPEN,0,KOTAK-CUST,EQ-CORE-01,,True,TRAIN
BRK02683,RECON-DAILY,2026-08-03,TRADE,CONF_MISSING,External confirmation never received,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD105357,TRD105357,TRD105357,,,confirmation,P0,OPEN,0,ICICI-CUST,EQ-CORE-02,,True,TRAIN
BRK02684,RECON-DAILY,2026-08-04,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105360,TRD105360,INSTRUCTED,MISSING,,instruction_status,P0,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-02,,True,TRAIN
BRK02685,RECON-DAILY,2026-08-03,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105364,TRD105364,2026-08-03,2026-08-04,,settlement_date,P2,OPEN,0,KOTAK-CUST,EQ-CORE-02,,True,TEST
BRK02686,RECON-DAILY,2026-08-09,CASH,CASH_WRONG_AMOUNT,Cash amount posted differs from expected trade value by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105365,TRD105365,1695820.0,2018025.8,,amount,P1,OPEN,0,ICICI-CUST,EQ-ALPHA-03,,True,TEST
BRK02687,RECON-DAILY,2026-08-11,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105367,TRD105367,SSI-JP-3389,SSI-IN-0203,,ssi_code,P0,OPEN,0,NOMURA-BROKER,EQ-INDEX-04,,True,TRAIN
BRK02688,RECON-DAILY,2026-08-22,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105368,TRD105368,100,117,,actual_quantity,P1,OPEN,0,ICICI-CUST,EQ-INDEX-04,,False,TRAIN
BRK02689,RECON-DAILY,2026-08-19,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD105369,TRD105369,100,300,,quantity,P1,OPEN,0,KOTAK-CUST,EQ-ALPHA-03,,True,TRAIN
BRK02690,RECON-DAILY,2026-08-13,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105372,TRD105372,750,518,,actual_quantity,P1,OPEN,0,KOTAK-CUST,EQ-CORE-02,,True,TRAIN
BRK02691,RECON-DAILY,2026-08-12,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105373,TRD105373,1500,1000,,actual_quantity,P1,OPEN,0,ICICI-CUST,EQ-CORE-02,VOLUNTARY,True,TRAIN
BRK02692,RECON-DAILY,2026-08-21,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105374,TRD105374,100,129,,actual_quantity,P1,OPEN,0,ICICI-CUST,EQ-ALPHA-03,,False,TRAIN
BRK02693,RECON-DAILY,2026-08-21,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105377,TRD105377,1500,1170,,actual_quantity,P1,OPEN,0,ICICI-CUST,EQ-ALPHA-03,,True,TRAIN
BRK02694,RECON-DAILY,2026-08-18,TRADE,CONF_MISSING,External confirmation never received,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD105381,TRD105381,TRD105381,,,confirmation,P0,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-02,,True,TRAIN
BRK02695,RECON-DAILY,2026-08-12,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105383,TRD105383,250,0,,actual_quantity,P0,OPEN,0,MORGANSTANLEY-BROKER,EQ-INDEX-04,,False,TRAIN
BRK02696,RECON-DAILY,2026-08-08,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD105384,TRD105384,2000,2100,,quantity,P1,OPEN,0,ICICI-CUST,EQ-CORE-01,,True,TRAIN
BRK02697,RECON-DAILY,2026-08-12,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105386,TRD105386,SSI-US-7742,SSI-DE-5510,,ssi_code,P0,OPEN,0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,,True,TRAIN
BRK02698,RECON-DAILY,2026-08-19,TRADE,CONF_MISSING,External confirmation never received,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD105387,TRD105387,TRD105387,,,confirmation,P0,OPEN,0,ICICI-CUST,EQ-CORE-01,,True,TRAIN
BRK02699,RECON-DAILY,2026-08-04,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105391,TRD105391,2250,2025,,actual_quantity,P1,OPEN,0,DEUTSCHE-BROKER,EQ-INDEX-04,MANDATORY,True,TEST
BRK02700,RECON-DAILY,2026-08-04,CASH,CASH_WRONG_AMOUNT,Cash amount posted differs from expected trade value by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105392,TRD105392,974755.0,1237938.85,,amount,P1,OPEN,0,KOTAK-CUST,EQ-INDEX-04,,False,TRAIN
BRK02701,RECON-DAILY,2026-08-03,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105395,TRD105395,SSI-IN-0091,SSI-DE-5510,,ssi_code,P0,OPEN,0,ICICI-CUST,EQ-ALPHA-03,,True,TRAIN
BRK02702,RECON-DAILY,2026-08-06,CASH,CASH_DUPLICATE_ENTRY,Same cash movement posted twice,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105398,TRD105398,5715820.0,11431640.0,,"amount,cash_id",P1,OPEN,0,NOMURA-BROKER,EQ-CORE-02,,False,TEST
BRK02703,RECON-DAILY,2026-08-16,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105399,TRD105399,2000,1000,,actual_quantity,P1,OPEN,0,HDFC-CUST,EQ-CORE-01,MANDATORY,True,TRAIN
BRK02704,RECON-DAILY,2026-08-21,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105400,TRD105400,INSTRUCTED,MISSING,,instruction_status,P0,OPEN,0,MORGANSTANLEY-BROKER,EQ-INDEX-04,,True,TEST
BRK02705,RECON-DAILY,2026-08-10,TRADE,CONF_MISSING,External confirmation never received,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD105404,TRD105404,TRD105404,,,confirmation,P0,OPEN,0,KOTAK-CUST,EQ-CORE-01,,True,TEST
BRK02706,RECON-DAILY,2026-08-15,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD105405,TRD105405,1000,1200,,quantity,P1,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-01,,True,TRAIN
BRK02707,RECON-DAILY,2026-08-21,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105410,TRD105410,2026-08-21,2026-08-22,,settlement_date,P2,OPEN,0,HDFC-CUST,EQ-CORE-02,,True,TRAIN
BRK02708,RECON-DAILY,2026-08-13,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105414,TRD105414,1125,975,,actual_quantity,P1,OPEN,0,KOTAK-CUST,EQ-ALPHA-03,MANDATORY,True,TRAIN
BRK02709,RECON-DAILY,2026-08-18,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD105416,TRD105416,2026-08-17,2026-08-18,,trade_date,P2,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-02,,True,TEST
BRK02710,RECON-DAILY,2026-08-07,CASH,CASH_FX_INPUT_DIFFERENCE,Cash posted in a different currency / at a stale or incorrect FX rate,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105425,TRD105425,273821.0,262868.16,,"amount,currency",P2,OPEN,0,KOTAK-CUST,EQ-INDEX-04,,False,TEST
BRK02711,RECON-DAILY,2026-08-15,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105427,TRD105427,INSTRUCTED,MISSING,,instruction_status,P0,OPEN,0,MORGANSTANLEY-BROKER,EQ-INDEX-04,,True,TRAIN
BRK02712,RECON-DAILY,2026-08-18,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD105431,TRD105431,171.69,167.47,,price,P2,OPEN,0,DEUTSCHE-BROKER,EQ-ALPHA-03,,True,TRAIN
BRK02713,RECON-DAILY,2026-08-10,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105432,TRD105432,500,0,,actual_quantity,P0,OPEN,0,KOTAK-CUST,EQ-INDEX-04,,False,TRAIN
BRK02714,RECON-DAILY,2026-08-09,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105434,TRD105434,INSTRUCTED,MISSING,,instruction_status,P0,OPEN,0,DEUTSCHE-BROKER,EQ-ALPHA-03,,True,TRAIN
BRK02715,RECON-DAILY,2026-08-06,POSITION,POS_TIMING_DIFFERENCE,"Timing difference - quantities agree, as-of dates don't (expected to self-resolve)",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105436,TRD105436,2026-08-06,2026-08-07,,as_of_date,P2,OPEN,0,KOTAK-CUST,EQ-CORE-01,,False,TRAIN
BRK02716,RECON-DAILY,2026-08-12,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD105437,TRD105437,1668.05,1709.92,,price,P2,OPEN,0,KOTAK-CUST,EQ-CORE-01,,True,TRAIN
BRK02717,RECON-DAILY,2026-08-15,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105441,TRD105441,310655.0,,,amount,P0,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-02,,False,TRAIN
BRK02718,RECON-DAILY,2026-08-17,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD105450,TRD105450,2845.26,2905.17,,price,P2,OPEN,0,NOMURA-BROKER,EQ-CORE-01,,True,TEST
BRK02719,RECON-DAILY,2026-08-11,POSITION,CA_INCORRECT_ENTITLEMENT,Corporate action entitlement calculated incorrectly (wrong ratio applied),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105451,TRD105451,1000,1100,,actual_quantity,P1,OPEN,0,HDFC-CUST,EQ-ALPHA-03,MANDATORY,True,TEST
BRK02720,RECON-DAILY,2026-08-17,CASH,CASH_WRONG_AMOUNT,Cash amount posted differs from expected trade value by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105452,TRD105452,2481400.0,2258074.0,,amount,P1,OPEN,0,KOTAK-CUST,EQ-ALPHA-03,,True,TRAIN
BRK02721,RECON-DAILY,2026-08-20,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105453,TRD105453,1766205.0,,,amount,P0,OPEN,0,HDFC-CUST,EQ-CORE-01,,False,TEST
BRK02722,RECON-DAILY,2026-08-03,TRADE,TRADE_PRICE_MISMATCH,Confirmed price differs from booked price,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD105454,TRD105454,1695.59,1652.1,,price,P2,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-01,,True,TRAIN
BRK02723,RECON-DAILY,2026-08-17,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105456,TRD105456,848160.0,,,amount,P0,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-02,,False,TRAIN
BRK02724,RECON-DAILY,2026-08-14,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105457,TRD105457,SSI-IN-0091,SSI-DE-5510,,ssi_code,P0,OPEN,0,ICICI-CUST,EQ-CORE-01,,True,TRAIN
BRK02725,RECON-DAILY,2026-08-16,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105461,TRD105461,INSTRUCTED,MISSING,,instruction_status,P0,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-02,,True,TRAIN
BRK02726,RECON-DAILY,2026-08-05,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105462,TRD105462,1000,0,,actual_quantity,P0,OPEN,0,NOMURA-BROKER,EQ-INDEX-04,,False,TRAIN
BRK02727,RECON-DAILY,2026-08-03,TRADE,CONF_MISSING,External confirmation never received,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD105463,TRD105463,TRD105463,,,confirmation,P0,OPEN,0,HDFC-CUST,EQ-CORE-02,,True,TRAIN
BRK02728,RECON-DAILY,2026-08-20,CASH,CASH_FX_INPUT_DIFFERENCE,Cash posted in a different currency / at a stale or incorrect FX rate,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105464,TRD105464,1428805.0,1500245.25,,"amount,currency",P2,OPEN,0,KOTAK-CUST,EQ-CORE-02,,False,TRAIN
BRK02729,RECON-DAILY,2026-08-11,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105469,TRD105469,2026-08-11,2026-08-14,,"settlement_date,settlement_status",P1,OPEN,0,NOMURA-BROKER,EQ-CORE-02,,True,TRAIN
BRK02730,RECON-DAILY,2026-08-14,CASH,CASH_FX_INPUT_DIFFERENCE,Cash posted in a different currency / at a stale or incorrect FX rate,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105473,TRD105473,2142757.5,2249895.38,,"amount,currency",P2,OPEN,0,KOTAK-CUST,EQ-ALPHA-03,,True,TRAIN
BRK02731,RECON-DAILY,2026-08-09,CASH,CASH_MISSING_ENTRY,Expected cash movement never posted,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105474,TRD105474,1030727.5,,,amount,P0,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-01,,False,TRAIN
BRK02732,RECON-DAILY,2026-08-06,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105475,TRD105475,1000,0,,actual_quantity,P0,OPEN,0,NOMURA-BROKER,EQ-CORE-02,,True,TRAIN
BRK02733,RECON-DAILY,2026-08-16,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105479,TRD105479,2026-08-16,2026-08-17,,settlement_date,P2,OPEN,0,HDFC-CUST,EQ-CORE-02,,True,TRAIN
BRK02734,RECON-DAILY,2026-08-20,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105480,TRD105480,2026-08-20,2026-08-22,,"settlement_date,settlement_status",P1,OPEN,0,HDFC-CUST,EQ-CORE-01,,True,TRAIN
BRK02735,RECON-DAILY,2026-08-08,POSITION,CA_VOLUNTARY_DECISION,"Voluntary corporate action (tender/conversion) pending an election - requires a human business decision, always escalated",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105482,TRD105482,500,250,,actual_quantity,P1,OPEN,0,NOMURA-BROKER,EQ-ALPHA-03,VOLUNTARY,True,TRAIN
BRK02736,RECON-DAILY,2026-08-12,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105483,TRD105483,SSI-IN-0147,SSI-JP-3389,,ssi_code,P0,OPEN,0,HDFC-CUST,EQ-INDEX-04,,True,TRAIN
BRK02737,RECON-DAILY,2026-08-05,TRADE,TRADE_QUANTITY_MISMATCH,Confirmed quantity differs from booked quantity,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD105484,TRD105484,1000,1200,,quantity,P1,OPEN,0,ICICI-CUST,EQ-ALPHA-03,,True,TRAIN
BRK02738,RECON-DAILY,2026-08-16,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105485,TRD105485,500,0,,actual_quantity,P0,OPEN,0,HDFC-CUST,EQ-CORE-01,,False,TRAIN
BRK02739,RECON-DAILY,2026-08-08,POSITION,POS_WRONG_QUANTITY,Wrong quantity - external position differs by a non-round amount,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105487,TRD105487,250,195,,actual_quantity,P1,OPEN,0,KOTAK-CUST,EQ-CORE-01,,False,TRAIN
BRK02740,RECON-DAILY,2026-08-07,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105488,TRD105488,INSTRUCTED,MISSING,,instruction_status,P0,OPEN,0,NOMURA-BROKER,EQ-INDEX-04,,True,TEST
BRK02741,RECON-DAILY,2026-08-07,POSITION,CA_MANDATORY_NOT_REFLECTED,"Mandatory corporate action (split/bonus) not yet reflected externally - mechanical, auto-correctable",INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105490,TRD105490,150,100,,actual_quantity,P1,OPEN,0,ICICI-CUST,EQ-INDEX-04,MANDATORY,True,TRAIN
BRK02742,RECON-DAILY,2026-08-16,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105494,TRD105494,200,0,,actual_quantity,P0,OPEN,0,MORGANSTANLEY-BROKER,EQ-CORE-01,,False,TRAIN
BRK02743,RECON-DAILY,2026-08-10,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105497,TRD105497,2026-08-10,2026-08-11,,settlement_date,P2,OPEN,0,ICICI-CUST,EQ-CORE-02,,True,TRAIN
BRK02744,RECON-DAILY,2026-08-03,TRADE,TRADE_DATE_MISMATCH,Confirmed trade date differs from booked trade date,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD105500,TRD105500,2026-08-02,2026-08-03,,trade_date,P2,OPEN,0,KOTAK-CUST,EQ-INDEX-04,,True,TRAIN
BRK02745,RECON-DAILY,2026-08-10,TRADE,CONF_MISSING,External confirmation never received,INTERNAL_BOOK,EXTERNAL_CONFIRMATION,TRD105504,TRD105504,TRD105504,,,confirmation,P0,OPEN,0,DEUTSCHE-BROKER,EQ-CORE-02,,True,TRAIN
BRK02746,RECON-DAILY,2026-08-08,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105505,TRD105505,SSI-IN-0203,SSI-US-7742,,ssi_code,P0,OPEN,0,KOTAK-CUST,EQ-CORE-02,,True,TEST
BRK02747,RECON-DAILY,2026-08-14,POSITION,POS_MISSING_BOOKING,Missing upstream booking - position never reflected externally,INTERNAL_BOOK,CUSTODIAN_CONFIRM,TRD105506,TRD105506,1500,0,,actual_quantity,P0,OPEN,0,DEUTSCHE-BROKER,EQ-ALPHA-03,,True,TRAIN
